component_name,component_set_name,week,insertions,detachments
"Type=Default, State=Active, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,10,0
Icon - Two Half Layers,,2025-10-12,1,0
"Platform=Web, Type=Icon, Size=Small, State=Default",Link,2025-10-12,4,0
"Type=Color swatch, State=Default, Label=On, Optional=No, Message=Error",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,2,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=True, Chevron=True",List - Item (Default),2025-10-12,2213,1
"Type=Primary, State=Disabled, Size=Default",Button,2025-10-12,5,0
Icon - Globe,,2025-10-12,58,0
"Expanded=off, Level=Level 2, State=Default",Accordion (Large),2025-10-12,2,2
"Type=Switch, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-10-12,2,1
"Number=Single, Resize=Original",Badge,2025-10-12,208,1
Icon - Instagram,,2025-10-12,2,0
"States=Selected, Type=Number, Orientation=Vertical, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-10-12,1,0
Platform=App,Icon button - More,2025-10-12,279,0
"Platform=iOS, Type=Icon link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-10-12,88,0
"Direction=Vertical, Text=1 Row, State=Selected, Type=Number",Progress Stepper,2025-10-12,2,0
State=Default,.Breadcrumb link,2025-10-12,95,2
Divider (Vertical),,2025-10-12,479,0
Icon - Price info,,2025-10-12,35,0
Icon - Lip Care,,2025-10-12,3,0
"Platform=Web, State=Selected",Icon button - Reminder,2025-10-12,4,0
"Type=Follow button, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-10-12,193,0
Size=16px (S),Spacer,2025-10-12,683,0
Icon - Fragances,,2025-10-12,1,0
"Breakpoint=1024 (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,7,0
"State=Default, Badge=Yes",Dropdown Icon Trigger,2025-10-12,273,1
Icon - Butterfly,,2025-10-12,1,0
Size=12px (XS),Spacer,2025-10-12,278,0
"State=Default, Type=Default",🚧 [DEPRECATED] Selector,2025-10-12,2487,0
"Range=Half, State=Default",Range slider,2025-10-12,3,0
Icon - Eye Open,,2025-10-12,91,0
"Type=Primary, State=Default, Size=Default",Button,2025-10-12,1716,3
"State=Disabled, Type=Default",🚧 [DEPRECATED] Selector,2025-10-12,9,0
State=Collapsed,🚧 [DEPRECATED] Expandable container,2025-10-12,5,0
Icon - Fire,,2025-10-12,90,0
"Platform=Web, Outline=Off",Icon button - Remove Close,2025-10-12,179,0
"Platform=App, Type=Success",Notifications,2025-10-12,38,0
Icon - Box,,2025-10-12,309,0
Icon - Store,,2025-10-12,1,0
"Platform=iOS, CTA Length=Long, Intention=Ping",Dialog (App),2025-10-12,7,0
Icon - Face Strong Positive (Outlined),,2025-10-12,4,0
"Breakpoint=1024 (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,4,0
"Breakpoint=1280+ (Desktop), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,15,2
Type=Vertical,Checkbox group,2025-10-12,2,0
Icon - Bell Plus (Outlined),,2025-10-12,1,0
Icon - Shapes (Grid),,2025-10-12,4,0
"Type=Default, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,25,0
Icon - Flag,,2025-10-12,77,0
"With icon=False, State=Default, Size=Default",Follow button,2025-10-12,1,0
Icon -  Arrow (Right),,2025-10-12,879,0
"State=Selected, Label=Yes, Optional=Off, Message=None, Icon=None",Text input,2025-10-12,74,0
"State=Selected, Type=Default",🚧 [DEPRECATED] Selector,2025-10-12,115,0
"Expanded=Off, State=Default, Style=Bold",Accordion (Default),2025-10-12,1505,6
"Platform=Web, Type=Navigation link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-10-12,408,0
"Orientation=Vertical, State=Initial",Video (Web),2025-10-12,13,0
"State=Deselected, Description=On, Message=None",🚧 [DEPRECATED] Radio button,2025-10-12,6,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-10-12,6297,0
"States=Selected, Type=Icon, Orientation=Horizontal, Text=None (Zero)",🚧 [DEPRECATED] Progress Stepper,2025-10-12,8,0
Icon - Camera,,2025-10-12,3,0
Icon - Star (Half),,2025-10-12,7,0
"Breakpoint=1280+ (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,12,0
"State=Active, Label=No, Optional=Off, Message=None, Icon=None",Text input,2025-10-12,3,0
Icon - Beauty Mother&Baby,,2025-10-12,1,0
"With icon=True, State=Default, Size=Default",Follow button,2025-10-12,74,0
Breakpoint=Mobile 375 <-> 767,Carousel Header (Web),2025-10-12,169,0
"State=Active, Label=No, Optional=Off, Message=Error, Icon=None",Text input,2025-10-12,1,0
"Breakpoint=480 (Phablet), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,6,0
"Left action=Close (X), Action=Icon",Top bar (iOS),2025-10-12,6,0
Platform=Web,Icon button - More,2025-10-12,4,0
Country=Lithuania (LT),Country flag,2025-10-12,120,0
Type=Right,Icon button - Navigation arrow,2025-10-12,345,0
State=Default,.Breadcrumb link,2025-10-12,2,0
"Platform=Web, Size=Large (48x48), Outline=No, State=Selected",Icon button - Wishlist,2025-10-12,23,0
"States=Completed, Type=Icon, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-10-12,8,0
"Platform=App, Type=Default, Icon (Optional)=On, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-10-12,26,0
Icon - Barcode,,2025-10-12,180,0
Alignment=Scrollable,Tabs group,2025-10-12,21,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=No",🚧 [DEPRECATED] List - Controls,2025-10-12,8,0
Icon - Diamond,,2025-10-12,1,0
"Platform=App, Size=Large (48x48), Outline=No, State=Deselected",Icon button - Wishlist,2025-10-12,439,0
Table column,,2025-10-12,30,0
"Level=4 Superstar, Size=Medium",Plus Levels Logo,2025-10-12,10,0
"Expanded=Off, State=Pressed, Style=Bold",Accordion (Default),2025-10-12,2,0
Icon - Shopping bag (Full),,2025-10-12,5,0
Icon -  Avatar F,,2025-10-12,21,0
Icon - Face Strong Negative (Outlined),,2025-10-12,3,0
"Platform=Web, Size=Large (48x48), Outline=Yes, State=Deselected",Icon button - Wishlist,2025-10-12,206,1
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=True, Chevron=False",List - Item (Default),2025-10-12,2,0
Icon - Loungewear,,2025-10-12,48,0
Icon - Clothing Set (Kids),,2025-10-12,1,0
Type=Subtle,🚧 [DEPRECATED] Plus short,2025-10-12,441,0
Icon - Bell Set (Filled),,2025-10-12,120,0
Icon - Thumbhole,,2025-10-12,3,0
"Buttons=Horizontal, Visual=None",Tooltip,2025-10-12,2,0
Icon - Gear,,2025-10-12,14,0
Type=Default,🚧 [DEPRECATED] Plus short,2025-10-12,2,0
Breakpoints=768 - 1023,Footer,2025-10-12,1,0
Icon - model sparkle,,2025-10-12,16,0
"Left action=None, Action=None",Top bar (iOS),2025-10-12,55,0
Icon - Haircare,,2025-10-12,1,0
"Type=Logo, Color=Original",Zalando Logo,2025-10-12,289,0
"Type=Color swatch, State=Default, Label=On, Optional=No, Message=Informative",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,2,0
Icon - Share (iOS),,2025-10-12,1091,0
"Platform=Web, Type=Navigation link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-10-12,615,0
"Direction=Vertical, Text=1 Row, State=Inactive, Type=Number",Progress Stepper,2025-10-12,2,0
"Type=Filter, Platform=Desktop, State=Default",Search bar,2025-10-12,1,0
Type=Sale,Flag,2025-10-12,5547,0
Icon - Play,,2025-10-12,309,0
"State=Selected, Platform=Web",Filter Dropdown Trigger,2025-10-12,1,0
Icon - Chevron Up,,2025-10-12,304,2
"Type=Switch, Lines=Multi, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-10-12,28,0
Icon - Email,,2025-10-12,5,0
"Platform=App, Size=Small (40x40), Outline=No, State=Selected",Icon button - Wishlist,2025-10-12,1,0
Icon - Success,,2025-10-12,191,0
"Type=Secondary, State=Default, Size=Default",Button,2025-10-12,1028,1
"Platform=Web, Type=Standard, Size=Small, State=Default",Link,2025-10-12,49,0
"Panel=Default, State=Expanded, Optional=Off, Subtext=On, Static content=Off",Panel,2025-10-12,4,0
"Viewport=iOS: 375+, Selected tab=Wishlist",Navigation bar,2025-10-12,65,0
"Platform=Web, Type=Navigation, Size=Large, State=Default",Link,2025-10-12,7,0
"Platform=Web, Type=Standard link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-10-12,46,0
"Left action=Close (X), Action=None",Top bar (iOS),2025-10-12,100,0
"State=Default, Platform=App & mWeb",Filter Dropdown Trigger,2025-10-12,222,0
Icon - Shoes (Ankle Boots),,2025-10-12,2,0
Icon - Box Trade-in,,2025-10-12,78,0
"Type=Filter, Platform=mWeb, State=Focused filled",Search bar,2025-10-12,84,0
"Expanded=Off, State=Hover (web), Style=Bold",Accordion (Default),2025-10-12,3,0
Icon - Facecare,,2025-10-12,3,0
ic_eyeClosedDottedLine,,2025-10-12,1,0
"States=Selected, Type=Number, Orientation=Horizontal, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-10-12,30,0
Type=5. Quarterback,Image ratio,2025-10-12,29,0
"Type=Default, State=Default, Label=Off, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,107,0
Icon - Star Sparkle,,2025-10-12,125,0
State=Selected,Reminder button,2025-10-12,7,0
"Left action=Back (Arrow), Number of titles=1, Right Action=None",Top bar (Android),2025-10-12,60,1
Icon -  Arrow (Up),,2025-10-12,1,0
Icon - Star (Outlined),,2025-10-12,33,0
Icon - Protection,,2025-10-12,3,0
"Breakpoint=768 (Tablet), Size=Small, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,7,0
Icon - Hot Air Balloon,,2025-10-12,1,0
"Type=Primary, State=Loading, Size=Default",Button,2025-10-12,53,0
"Direction=Horizontal, Text=None, State=Inactive, Type=Icon",Progress Stepper,2025-10-12,8,0
Icon - Radio,,2025-10-12,64,0
"Type=List Item, Lines=One, Style=Bold, States=Disabled, Icon=True, Chevron=True",List - Item (Default),2025-10-12,46,0
Icon - Postbox,,2025-10-12,31,0
Country=Czech (CZ),Country flag,2025-10-12,86,0
State=Active,Sorting Dropdown Trigger,2025-10-12,1,0
Icon - Audio On,,2025-10-12,10,0
Type=4 Levels,Breadcrumbs,2025-10-12,6,0
"Type=Category, Platform=iOS, State=Focused (Filled)",🚧 [DEPRECATED] Search bar,2025-10-12,5,0
"Breakpoint=1024 (Desktop), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,4,0
Icon - Placeholder,,2025-10-12,813,10
"With icon=True, State=Selected, Size=Small",Follow button,2025-10-12,21,0
Icon - Copy,,2025-10-12,279,0
Icon - Zalando Logo Mark (Outlined),,2025-10-12,34,0
Alignment=Auto-width,Tabs group,2025-10-12,58,0
Color=Original,🚧 [DEPRECATED] Zalando Plus Pill Logo (Wordmark),2025-10-12,104,0
Icon - Motion,,2025-10-12,1,0
Icon - Checkmark,,2025-10-12,948,0
Icon - Headset,,2025-10-12,8,0
"State=Default, Platform=Web",Filter Dropdown Trigger,2025-10-12,141,0
Icon - Thumbs Up (outline),,2025-10-12,16,0
"Expanded=false, State=Default",Expandable container [Based on current component],2025-10-12,2,0
Icon - Credit Card,,2025-10-12,2,0
Pill,,2025-10-12,10714,4
"Platform=Web, Type=Standard link, State=Default, Size=Medium",🚧 [DEPRECATED] Link,2025-10-12,355,0
"Type=Secondary, State=Disabled, Size=Default",Button,2025-10-12,1,0
Icon - Face Neutral (Outlined),,2025-10-12,3,0
State=Selected,Reminder button,2025-10-12,82,0
"Type=List Item, Lines=Two, Style=Bold, States=Default, Icon=False, Chevron=True",List - Item (Default),2025-10-12,105,1
Breakpoints=1280+,Footer,2025-10-12,200,0
"Type=Tertiary, State=Selected, Size=Default",Button,2025-10-12,27,0
Platform=App / mWeb,List - Headers,2025-10-12,542,0
Icon - Suncare,,2025-10-12,1,0
"Platform=Web, Type=Standard link, State=Hover (web), Size=Medium",🚧 [DEPRECATED] Link,2025-10-12,51,0
"Type=Color swatch, State=Default, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,2,0
Icon - Outdoor,,2025-10-12,6,0
"Level=1 Light, Size=Large",Plus Levels Logo,2025-10-12,4,0
"Breakpoint=1280+ (Desktop), Size=Large, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=Off",Dialog (Web),2025-10-12,1,0
Icon - Currency ,,2025-10-12,2,0
Icon - Mascara,,2025-10-12,1,0
"Platform=iOS, CTA Length=Short, Intention=Inform",Dialog (App),2025-10-12,1,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=On, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,1,0
Icon - Equalizer,,2025-10-12,78,0
"On/off=No, State=Enabled",Switch,2025-10-12,95,0
"Platform=iOS, Type=Icon link, State=Default, Size=Large",🚧 [DEPRECATED] Link,2025-10-12,20,0
"State=Default, Badge=No",Dropdown Icon Trigger,2025-10-12,274,0
Breakpoints=320 - 374,Header,2025-10-12,103,2
"Left action=None, Action=Icon",Top bar (iOS),2025-10-12,8,0
"Range=Half, State=Disabled",Range slider,2025-10-12,2,0
"Level=4 Superstar, Size=Large",Plus Levels Logo,2025-10-12,1,0
Icon - Confetti,,2025-10-12,27,0
Country=Estonia (EE),Country flag,2025-10-12,120,0
"Type=Tertiary, State=Default, Size=Default",Button,2025-10-12,373,0
"Platform=App, Type=Error",Notifications,2025-10-12,24,0
"Left action=Back (Arrow), Number of titles=2, Right Action=None",Top bar (Android),2025-10-12,4,0
Icon - Bodycare,,2025-10-12,2,0
"Left action=Back (Arrow), Action=None",Top bar (iOS),2025-10-12,597,1
"State=Active, Optional=No, Message=None",Text area,2025-10-12,4,0
"State=Selected w/ Badge, Type=Default",🚧 [DEPRECATED] Selector,2025-10-12,127,0
Icon - Clothing,,2025-10-12,49,0
"Platform=Android, CTA Length=Long, Intention=Inform",Dialog (App),2025-10-12,1,0
"State=Default, Size=Large",Text buttons,2025-10-12,414,0
"Platform=Web, Type=Icon, Size=Medium, State=Default",Link,2025-10-12,61,0
"Expanded=Off, State=Default, Style=Regular",Accordion (Default),2025-10-12,60,3
"Platform=App, State=Transient",Icon button - Add to bag,2025-10-12,96,0
"Platform=Web, Type=Default",Notifications,2025-10-12,27,0
Icon - T-shirts,,2025-10-12,1,0
Icon - Help,,2025-10-12,19,0
"Platform=App, Type=Standard, Size=Medium, State=Default",Link,2025-10-12,34,0
"Platform=App, Size=Large",Countdown,2025-10-12,4,0
"Breakpoint=375 (Mobile), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,4,0
Icon - Select,,2025-10-12,32,0
Icon - Phone,,2025-10-12,1,0
"Type=Default, State=Hover, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,6,0
"Buttons=Single, Visual=Icon",Tooltip,2025-10-12,1,0
"Platform=Web, Type=Icon, Size=Large, State=Default",Link,2025-10-12,36,1
"State=Default, Label=No, Optional=Off, Message=None, Icon=Leading",Text input,2025-10-12,8,0
Country=Denmark (DK),Country flag,2025-10-12,120,0
Breakpoints=320 - 479,Footer,2025-10-12,55,0
Country=Norway (NO),Country flag,2025-10-12,120,0
"Expanded=On, State=Default, Style=Bold",Accordion (Default),2025-10-12,1,0
Icon - Thumbs Down (outline),,2025-10-12,6,0
Background colour=Grey,Table cells,2025-10-12,30,0
"Platform=App, Size=Small",Countdown,2025-10-12,9,0
"Direction=Vertical, Text=1 Row, State=Completed, Type=Number",Progress Stepper,2025-10-12,6,0
Icon - Truck (Returns),,2025-10-12,1,0
"State=Default, Label=Yes, Optional=Off, Message=Success, Icon=None",Text input,2025-10-12,19,1
"Level=4 Superstar, Size=Small",Plus Levels Logo,2025-10-12,3,0
"Type=Default, State=Selected, Label=On, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,33,0
"Platform=Web, Type=Standard, Size=Medium, State=Default",Link,2025-10-12,250,0
"Platform=App, State=Default",Icon button - Trade-in,2025-10-12,54,0
Platform=iOS: iPad OS,Status bar,2025-10-12,1,0
Icon - Radio dashed,,2025-10-12,9,0
Icon - Star (Filled),,2025-10-12,65,0
State=Hover,Reminder button,2025-10-12,1,0
"Platform=Web, Type=Default, Icon (Optional)=Off, Text link (Optional)=Off",🚧 [DEPRECATED] Notifications,2025-10-12,3,0
"Platform=App, Type=Error, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-10-12,1,0
Icon - Finish,,2025-10-12,99,0
"Type=Default, State=Selected, Label=Off, Optional=No, Message=None",🚧 [DEPRECATED] Dropdown Trigger (Default),2025-10-12,1,0
"Type=Filter, Platform=Desktop, State=Focused filled",Search bar,2025-10-12,13,0
Overlay,,2025-10-12,434,0
"State=Hover, Size=Medium",Text buttons,2025-10-12,15,0
Icon - New,,2025-10-12,4,0
"State=Default, Label=No, Optional=Off, Message=None, Icon=Trailing",Text input,2025-10-12,6,0
"Platform=iOS, CTA Length=Long, Intention=Inform",Dialog (App),2025-10-12,1,0
"Type=Single/Multi-select, Lines=Single, State=Deselected, With icon=Yes",🚧 [DEPRECATED] List - Controls,2025-10-12,75,0
Country=Romania (RO),Country flag,2025-10-12,130,0
Icon - Trash,,2025-10-12,87,0
Icon - Sale,,2025-10-12,91,0
"Type=Single/Multiselect, State=Deselected",List - Controls,2025-10-12,285,0
Icon - Expand Arrow,,2025-10-12,55,0
Country=Germany (DE),Country flag,2025-10-12,182,0
Type=Negative,Flag,2025-10-12,95,1
Country=Italy (IT),Country flag,2025-10-12,120,0
"Platform=iOS, Type=Standard link, State=Default, Size=Small",🚧 [DEPRECATED] Link,2025-10-12,195,0
Type=Down,Icon button - Navigation arrow,2025-10-12,6,0
Size=36px (L),Spacer,2025-10-12,170,0
"State=Default, Optional=Yes, Message=None",Text area,2025-10-12,9,0
Type=Long Link,Message,2025-10-12,97,2
Icon - Truck Plus,,2025-10-12,18,0
Color=Yes,Divider - Dashed (Progress Stepper Only),2025-10-12,30,0
Icon - Spinner,,2025-10-12,13,0
"On/off=No, State=Focus",Switch,2025-10-12,75,0
"State=Active, Label=Yes, Optional=Off, Message=Informative, Icon=Trailing",Text input,2025-10-12,1,0
"States=Disabled, Type=Number, Orientation=Vertical, Text=One",🚧 [DEPRECATED] Progress Stepper,2025-10-12,4,0
"Type=List Item, Lines=One, Style=Regular, States=Default, Icon=False, Chevron=False",List - Item (Default),2025-10-12,39,0
Icon - Nails,,2025-10-12,1,0
"Platform=App, Size=Large (48x48), Outline=Yes, State=Selected",Icon button - Wishlist,2025-10-12,8,0
Progress Stepper Caret,,2025-10-12,20,0
"Platform=App, Type=Standard, Size=Small, State=Default",Link,2025-10-12,23,0
Icon - Chevron Left,,2025-10-12,70,0
Platform=iOS: iPhone 6/7/8/SE,Status bar,2025-10-12,9,0
Type=Strong (Designer),Flag,2025-10-12,5319,0
Icon - Twitter,,2025-10-12,2,0
Icon - Full Length Mirror,,2025-10-12,1,0
"Breakpoint=375 (Mobile), Size=Medium, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,5,1
Icon - Ruler,,2025-10-12,1,0
"Direction=Horizontal, Text=None, State=Selected, Type=Icon",Progress Stepper,2025-10-12,2,0
"Platform=Web, Type=Default, Icon (Optional)=Off, Text link (Optional)=On",🚧 [DEPRECATED] Notifications,2025-10-12,1,0
Icon - Express Checkout,,2025-10-12,66,0
Icon - Shoes (Other),,2025-10-12,41,0
Icon - View mondrian,,2025-10-12,93,0
"Platform=App, State=Loading",Icon button - Add to bag,2025-10-12,8,0
Icon - Football,,2025-10-12,3,0
Icon - Calendar Star,,2025-10-12,123,0
Icon - Truck (Fast),,2025-10-12,24,0
"Breakpoint=480 (Phablet), Size=Large, Header (Optional)=Off, Title (Optional)=On, Footer (Optional)=On",Dialog (Web),2025-10-12,4,0
Type=8. Square,Image ratio,2025-10-12,5,0
"Expanded=Off, State=Focus (web), Style=Bold",Accordion (Default),2025-10-12,2,0
Color=No,Divider - Dashed (Progress Stepper Only),2025-10-12,138,0
"Type=Default, State=Default",Dropdown Trigger (default),2025-10-12,15,0
