component_name,component_set_name,week,insertions,detachments
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-02-02,20,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,27,0
PDP Accordion / Size & fit,,2025-02-02,82,0
"Type=Standard, Breakpoints=480 - 767, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-02-02,2,0
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-02-02,12,0
"Type=Standard, Colour=Default, Breakpoint=375 - 479, Sale=True",Product Card | Reco Carousel (Web),2025-02-02,2,0
"Sale=True, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-02-02,47,3
"Platform=iOS, Type=Many images",.Image Gallery (deprecated),2025-02-02,50,0
"Sale=False, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-02-02,16,0
"State=Deselected, Type=Price, Description=On, Plus=Off, Caption=On, Message=None",Radio button (Checkout),2025-02-02,3,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-02-02,4,0
Type=Klarna,Payment Logo - square,2025-02-02,21,0
"Type=Standard, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,173,0
Type=Mastercard,Payment Logo - square,2025-02-02,5,0
"Device=App/Mobile, Carousel=Yes",Collection Card,2025-02-02,6,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-02-02,12,0
"Breakpoint=Desktop, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-02-02,1,0
"Platform=mWeb & apps, Status=Fashion - In stock",Size + Primary CTA + Wishlist,2025-02-02,63,0
"Device=MobileWeb/Apps, Images=No, Illustration=No",CCC Tiles (NCR),2025-02-02,0,1
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-02-02,8,0
"Type=Standard, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-02-02,15,0
"Type=Outfit, Size=375 - 479, Header=Yes",Carousel ,2025-02-02,100,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=false",Showstopper (App),2025-02-02,2,0
"Type=Standard, Breakpoints=480 - 767, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-02-02,8,0
"Type=Standard, Size=768 - 1023, Header=Yes",Carousel ,2025-02-02,6,0
"Platform=Desktop, Type=1 - Free Delivery + Returns",USPs,2025-02-02,22,0
Message=Size recommendation,Size Advice,2025-02-02,24,0
"Platform=iOS, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-01-26,1,0
"Device=Desktop, Inverted=Yes, Live=No, Link=Yes",Want-it Tile,2025-01-26,1,0
"Type=Color, Lines=Single, Selection=Deselected, State=Default",List - Controls,2025-01-26,2,0
Type=Pre-invite,Hyped Articles Message,2025-01-26,71,0
Property 1=Review available,Ratings summary,2025-01-26,60,0
Platform=mWeb & Apps,DSA Report a legal concern,2025-01-26,103,0
Type=Visa,Payment Logo,2025-01-26,2,0
"Sale=True, From (price)=True, Breakpoint=1280+",🚧 [deprecated] Product price,2025-01-26,1,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,2,0
Type=PayPal,Payment Logo,2025-01-26,2,0
"Single Size=False, State=Selected",Size Picker - Entry Point,2025-01-26,54,0
"Platform=App & mWeb, Beauty=False, Sale=True, Price drop=True",🚧 [DEPRECATED] Pricing + Item Details,2025-01-26,9,0
"Device=App, Inverted=Yes, Live=No, Link=No",Want-it Tile,2025-01-26,1,0
"Breakpoint=320 - 479, Type=Standard",Product Card | Cart Web,2025-01-26,6,0
PDP | Beauty Sampling,,2025-01-26,1,0
"Type=Standard, Colour=Black, Sale=False, From (price)=False",Product Card | Reco Carousel (App),2025-01-26,32,0
"Sale=True, From (price)=True, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-01-26,8,0
"Platform=Desktop, Rows=One",(DEPRECATED) Colour Picker [MIN 2 Thumbnails],2025-01-26,52,0
"Type=Outfit, Size=1280+, Header=Yes",Carousel ,2025-01-26,18,0
Platform=App & mWeb,"Brand + item name, pricing",2025-01-26,78,0
"Platform=Desktop, Type=3 - Sell it back",USPs,2025-01-26,55,0
"Type=Ineligible (Digital review), Breakpoint=1024 - 1279",Product Card | Trade-in (Web),2025-01-26,1,0
"Type=Standard, Breakpoints=1024 - 1279, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-01-26,269,0
"Type=Fashion, Sale=False, Flags=False, Delivery Type=None",Product Card Email,2025-01-26,5,0
Plus logo lockup,,2025-01-26,1,0
"Breakpoint=375-478, Type=Standard",Product Card Order Details Webview,2025-01-26,271,0
"Type=Standard, Breakpoints=1280+, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-01-26,1,0
"Platform=App & mWeb, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-01-26,1,0
"Platform=Web, Description=01, Header=Yes",Detail - List,2025-01-26,2,0
"Placement=In-grid Catalog, Entry-point=None, Countdown=True, VoucherCode=False",Sales Banner (Desktop web),2025-01-26,1,0
"Platform=Desktop, Type=Many images",.Image Gallery (deprecated),2025-01-26,58,0
Type=Default,Flag,2025-01-26,88,1
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,33,0
"Type=Standard, Size=1280+, Header=No",Carousel ,2025-01-26,6,0
PDP Accordion / Size & fit,,2025-01-26,43,0
"Type=Outfit, Size=375 - 479, Header=Yes",Carousel ,2025-01-26,104,1
"Platform=Apps, Follows Brand=false",Follow Brand,2025-01-26,61,0
Category=Description,Detail - Box,2025-01-26,1,0
"Breakpoint=1200+, Type=Standard",Product Card Order Details Webview,2025-01-26,22,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-01-26,118,0
"Type=Beauty, Breakpoints=1280+, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-01-26,60,0
Type=SEPA,Payment Logo,2025-01-26,2,0
"Type=Standard, Colour=Default, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,3,0
"Platform=App & mWeb, Beauty=False, Sale=False, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-01-26,7,0
"Type=Ineligible (Digital review), Breakpoint=1280+",Product Card | Trade-in (Web),2025-01-26,1,0
"Type=Default, Breakpoint=1280+",Outfit Cards (Web),2025-01-26,57,0
"Type=Beauty, Breakpoints=1024 - 1279, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-01-26,4,0
"Breakpoint=Mobile, Icon=True, Info Button=True, Plus=False, Link=True",Incentive Banner,2025-01-26,77,0
CPC,,2025-01-26,10,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,27,0
"Type=Ineligible (Warehouse review), Breakpoint=375 - 479",Product Card | Trade-in (Web),2025-01-26,1,0
HEADER,,2025-01-26,14,3
"Type=Standard, Colour=Black, Breakpoint=1280+, Sale=True",Product Card | Reco Carousel (Web),2025-01-26,44,0
"Platform=Web, Description=00, Header=No",Detail - List,2025-01-26,5,0
"Breakpoint=769+, Type=Pre-owned",Product Card | Cart Web,2025-01-26,3,0
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-01-26,4,0
"Type=Beauty, State=Default, Sale=False, Not available=On, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Device=MobileWeb/Apps, Images=No, Illustration=No",CCC Tiles (NCR),2025-01-26,2,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-01-26,2,0
"Type=Beauty, Size=375 - 479, Header=Yes",Carousel ,2025-01-26,38,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=true",Showstopper (App),2025-01-26,9,0
"Type=Beauty, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-01-26,12,0
Proposition=Fashion,PDP - Full page,2025-01-26,1,1
"Sale=False, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-01-26,14,0
Proposition=Pre-owned,PDP - Full page,2025-01-26,3,1
"Type=Eligible, Breakpoint=1024 - 1279",Product Card | Trade-in (Web),2025-01-26,3,0
"Type=Standard, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-01-26,4,0
"Platform=App, Description=02, Header=No",Detail - List,2025-01-26,2,0
Viewport=App/mWeb,Early Access header,2025-01-26,53,0
"Type=Sale, Platform=Desktop",🚧 [DEPRACATED] .Pricing,2025-01-26,8,0
"Platform=App, Real Data?=No",Detail - Tile,2025-01-26,3,0
"Type=Standard, Breakpoints=768 - 1023, Sale=True, From (price)=False",Product Card | Catalogue (Web),2025-01-26,3,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-01-26,7,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-01-26,5,0
"Type=Beauty, Sale=False, Not available=False",Product Card | Cart,2025-01-26,12,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=true",Showstopper (App),2025-01-26,2,0
"Type=Default, Sale=No, Plus Flag=No",Product Card | Horizontal (Outfits),2025-01-26,1,0
Type=Trade-in - Bought,Product Card | Wardrobe (App),2025-01-26,42,2
"Platform=Desktop, Type=1 - Free Delivery + Returns",USPs,2025-01-26,31,1
"Type=Standard, Delivery=None, Sale=False, Not available=On",Product Card | Checkout,2025-01-26,13,0
"Type=Pre-owned, Sale=True, Not available=False",Product Card | Cart,2025-01-26,3,0
"Type=Beauty, Colour=Default, Breakpoint=768 - 1023, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,10,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,16,0
Options=False,Newsletter banner (mWeb),2025-01-26,159,0
"Paragraph=true, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-01-26,8,0
Category=Bar,Detail - Box,2025-01-26,5,0
"Type=Pre-owned, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Platform=iOS, Type=Many images",.Image Gallery (deprecated),2025-01-26,75,0
Platform=mWeb & Apps,DSA Report a legal concern,2025-01-26,2,0
"Type=Pre-owned, Sale=False, Not available=False",Product Card | Cart,2025-01-26,3,0
"Type=Ineligible (Warehouse review), Breakpoint=1280+",Product Card | Trade-in (Web),2025-01-26,1,0
Type=Eligible,Order Confirmation,2025-01-26,16,2
Type=Branded,Outfit Cards (App),2025-01-26,2,0
"Type=Standard, Sale=False, Not available=True",Product Card | Cart,2025-01-26,3,0
Membership linked=false,Nike Exclusives,2025-01-26,92,0
"Device=App/Mobile, Carousel=Yes",Collection Card,2025-01-26,8,1
"Type=Standard, Delivery=None, Sale=True, Not available=Off",Product Card | Checkout,2025-01-26,13,0
Platform=App & mWeb,"Brand + item name, pricing",2025-01-26,1,0
"Breakpoint=Desktop, Icon=False, Info Button=False, Plus=False, Link=True",Incentive Banner,2025-01-26,21,0
"Type=Beauty, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-01-26,1,0
"Type=Eligible, Breakpoint=768 - 1023",Product Card | Trade-in (Web),2025-01-26,4,0
"Paragraph=false, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,1,0
Opened=true,PDP Accordion Base,2025-01-26,28,0
"Type=Standard, Colour=Black, Sale=False, From (price)=True",Product Card | Reco Carousel (App),2025-01-26,9,0
"Type=Ineligible (Warehouse review), Breakpoint=480 - 767",Product Card | Trade-in (Web),2025-01-26,1,0
"Platform=App, Description=01, Header=No",Detail - List,2025-01-26,45,0
"Type=Beauty, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Paragraph=false, Carousel=true, Follow Brand=true, Inverted=false",Showstopper (App),2025-01-26,10,0
"Type=Default, Status=Unchecked",Product card | Returns,2025-01-26,41,0
Viewport=Desktop Web,EA PDP Storytelling,2025-01-26,3,0
"Breakpoint=320 - 479, Type=Beauty",Product Card | Cart Web,2025-01-26,4,0
"Device=Big Desktop 1280+, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-01-26,2,0
"Platform=Desktop, Ratings=True, Reviews=True, Insightful=False, Pills=False",Reviews/Read/Entry Point,2025-01-26,52,0
"Sale=False, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-01-26,78,0
PDP Accordion / Details,,2025-01-26,166,0
"Type=Eligible, Breakpoint=375 - 479",Product Card | Trade-in (Web),2025-01-26,4,0
"Type=Ineligible (Digital review), Breakpoint=480 - 767",Product Card | Trade-in (Web),2025-01-26,1,0
"Type=Beauty, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-01-26,2,0
"Platform=App & mWeb, Returned=False, Size Flag=False, Size Reco=False",Repurchase messaging,2025-01-26,78,0
Platform=App & mWeb,"Brand + item name, pricing",2025-01-26,100,0
PDP Accordion / Material & care,,2025-01-26,83,0
"Type=Standard, Sale=False, Not available=False",Product Card | Cart,2025-01-26,43,1
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,8,0
"Sale=True, From (price)=False, Breakpoint=480 - 767",🚧 [deprecated] Product price,2025-01-26,3,0
"Platform=App, # Items=03, View All=No",Tile,2025-01-26,122,0
"Type=Standard, Colour=White, Breakpoint=375 - 479, Sale=True",Product Card | Reco Carousel (Web),2025-01-26,2,0
"Type=Beauty, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Platform=Desktop, Beauty=False, Sale=True, Price drop=False",🚧 [DEPRECATED] Pricing + Item Details,2025-01-26,39,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=false",Showstopper (App),2025-01-26,12,1
Type=American Express,Payment Logo,2025-01-26,2,0
"Type=Ineligible (Digital review), Breakpoint=768 - 1023",Product Card | Trade-in (Web),2025-01-26,1,0
"Platform= App & mWeb, Type=Default",🚧 [DEPRACATED] .Pricing,2025-01-26,26,0
"Device=Mobile, Inverted=Yes, Products=No, Description=Yes, Link=Yes",Showstopper (Email),2025-01-26,26,0
"Platform=Desktop, Type=2 - Returns",USPs,2025-01-26,56,0
"Placement=Top Catalog, Entry-point=None, Countdown=True, VoucherCode=False",Sales Banner (Desktop web),2025-01-26,2,0
"Type=Pre-owned, State=Default, Sale=True, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Paragraph=true, Carousel=false, Follow Brand=true, Inverted=false",Showstopper (App),2025-01-26,12,1
"Device=MobileWeb/Apps, Images=Yes, Illustration=No",CCC Tiles (NCR),2025-01-26,21,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,10,0
"Type=Beauty, Sale=False, Not available=True",Product Card | Cart,2025-01-26,2,0
"Type=Deselected, State=Default, Size=Mobile",🔌✏️  Color Swatch,2025-01-26,2,0
"Platform=Desktop, Rating=High",Reviews/Read/Overview,2025-01-26,4,0
"Sale=False, From (price)=False, Breakpoint=1024 - 1279",🚧 [deprecated] Product price,2025-01-26,386,0
Type=Ineligible (Warehouse review),Product Card | Trade-in (App),2025-01-26,2,0
"Type=Standard, Breakpoints=768 - 1023, Sale=False, From (price)=False",Product Card | Catalogue (Web),2025-01-26,2,0
"Type=Standard, Sale=True, Not available=False",Product Card | Cart,2025-01-26,31,0
"Paragraph=true, Carousel=true, Follow Brand=false, Inverted=true",Showstopper (App),2025-01-26,4,0
"Paragraph=true, Carousel=false, Follow Brand=false, Inverted=false",Showstopper (App),2025-01-26,1,0
"Type=Standard, Delivery=Plus Premium, Sale=False, Not available=Off",Product Card | Checkout,2025-01-26,16,0
"Type=Color Swatch, State=Default, Selection=Deselected",Dropdown Trigger,2025-01-26,3,0
"Sale=True, From (price)=False, Breakpoint=375 - 479",🚧 [deprecated] Product price,2025-01-26,10,0
Type=Trade-in - Added,Product Card | Wardrobe (App),2025-01-26,7,0
"Platform=mWeb & apps, Status=Fashion - In stock",Size + Primary CTA + Wishlist,2025-01-26,77,1
"Type=Standard, Breakpoints=375 - 479, Sale=False, From (price)=True",Product Card | Catalogue (Web),2025-01-26,4,0
"Breakpoint=769+, Type=Standard",Product Card | Cart Web,2025-01-26,3,0
"Type=Standard, Size=375 - 479, Header=Yes",Carousel ,2025-01-26,454,1
Category=Default,Detail - Box,2025-01-26,19,0
"Platform=Desktop, Single colour=False",Colour Picker [Thumbnails],2025-01-26,8,0
Opened=False,PDP Accordion Base,2025-01-26,2,0
"Sale=True, From (price)=False, Breakpoint=1280+",🚧 [deprecated] Product price,2025-01-26,10,0
"Platform=App, Real Data?=Yes",Detail - Tile,2025-01-26,61,0
"Type=Standard, State=Default, Sale=False, Not available=On, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
"Type=Standard, State=Default, Sale=False, Not available=Off, Wishlist State=Default",Product Card | Mini-Cart,2025-01-26,3,0
Size=Small,Plus Logo,2025-01-26,2,0
Product haptics,,2025-01-26,1,0
Size=Medium,Plus flag,2025-01-26,1,0
"Type=Standard, Breakpoints=375 - 479, Sale=True, From (price)=True",Product Card | Catalogue (Web),2025-01-26,48,0
"Platform=App, Description=03, Header=No",Detail - List,2025-01-26,1,0
"Type=Standard, Size=375 - 479, Header=No",Carousel ,2025-01-26,3,0
"Breakpoint=479+, Type=Standard",Product Card Order Details Webview,2025-01-26,21,0
"State=Selected, Type=Price, Description=On, Plus=Off, Caption=Off, Message=None",Radio button (Checkout),2025-01-26,1,0
"Type=Beauty, Sale=True, Not available=False",Product Card | Cart,2025-01-26,6,0
"Type=Standard, Colour=Black, Sale=True, From (price)=True",Product Card | Reco Carousel (App),2025-01-26,24,0
"Type=Ineligible (Digital review), Breakpoint=375 - 479",Product Card | Trade-in (Web),2025-01-26,1,0
"Placement=Home, Entry-point=Single, Countdown=True, VoucherCode=False",Sales Banner (Desktop web),2025-01-26,1,0
"Single Size=True, State=Default",Size Picker - Entry Point,2025-01-26,18,0
Platform=App,Icon button - Edit,2025-01-26,1,0
Proposition=Sports,PDP - Full page,2025-01-26,1,1
"Placement=Home, Entry-point=Multi, Countdown=True, VoucherCode=True",Sales Banner (Desktop web),2025-01-26,2,0
"Type=Standard, Sale=False, From (price)=True",Product Card | Catalogue (App),2025-01-26,49,0
"Type=Standard, Colour=Black, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,156,0
"Type=Standard, Colour=White, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,20,0
"Platform=Web, Description=01, Header=No",Detail - List,2025-01-26,3,0
"Type=Standard, Delivery=None, Sale=False, Not available=Off",Product Card | Checkout,2025-01-26,76,0
"Type=Standard, Colour=Default, Breakpoint=1280+, Sale=False",Product Card | Reco Carousel (Web),2025-01-26,1,0
